islandAmount,islandSize,migrationSize,crossoverRate,seed,epochAmount,fitnessMax,genotypeBest
8,4,1,0.167462,7392504828800034083;-3318055446213173783;-7869004722732123058;-5962141325507971133;7466848792448249467;-5557708752730426742;4226626913536615144;-353559169766992027;781031460355019208;7592941815699907517;-7359726274716116941;-763085467347681192;6584012124599211870;-954646433223944794;-8484264601823259893;-8678223460068159141;-6089213701480922302;8450460696571294013;2259660242514578753;4441689634449696574;9066269156360411056;-8723014669422761267;9052228725000367641;-4014681867832833176;3983205431170328470;-4742911727018911627;2458704429751960779;-3062050404181577134;2466318223537109270;-6194902127699994454,486;497;497;493;494;492;484;490;491;493;493;487;496;497;482;495;496;496;497;489;490;495;497;485;497;496;494;498;496;492,6.470823956489627;9.323384958953158;9.127272464686628;5.3672081406276595;6.130648430585833;9.126537383350904;9.9699670283705;9.127064801816264;9.97061800952254;9.962245442332469;9.132138939272684;7.557505011950764;5.585993818656113;9.136323243661426;7.4284391047893275;9.134541827639787;6.882783105750385;9.125627911794917;9.30981263052636;9.331258069595341;7.2967282082571785;9.960733225898213;7.794161985589074;7.525703895396413;6.3260592129818605;9.325960781559122;9.134348231527362;9.130797630638325;9.126235604354493;9.957544825440484,0.7551508806807156;3.67270515155441;-1.7753506651146325;-3.113219223255485;-0.35996116920544285;-0.08217173749097431;-0.11676051263352415;0.20759082791548425;-3.412887095920695;3.2085963054037014|-3.1541821370619756;-2.1442607067840127;-3.661536590186376;0.4693714918898263;3.9874094112113485;4.437901172996318;-2.1483878398175187;4.456110894322078;4.860511604894761;3.472669213407845|-1.3976904412869802;2.224911756050604;-2.1010481890747523;-2.1776857317908975;-4.380111828684852;0.07806151786552393;3.398899382046914;4.471220658439366;4.735838875973111;-1.060071111911144|-1.1015884453617468;-4.38350239987683;-3.915266208653663;1.7604064503939287;-4.184452430714097;-4.264348285971874;4.018539862001878;-4.956479744941567;4.244190714385967;2.170099664827667|-4.763228491955139;-1.9111952597972401;-0.9820549201455402;-2.975566724615419;3.830917326920564;-2.8409637896598374;2.9396271588388214;-3.6609163111436587;2.082770459326457;-3.3639175244949624|-1.7005621341340613;3.7705279621348304;0.08545379832389789;0.20212804127270467;-0.2618003927926107;4.811261235645201;-2.1879753638984556;3.554897571239426;2.1031152759920313;-1.4570624890557207|1.1323397029202198;2.9303298620697595;-1.2483805778840653;0.7556752416471111;3.338445195226506;3.504990478269081;-4.22263006711477;0.8354832208262667;4.659379253864098;3.5203098070072785|-0.5178453269158737;-3.431820485902065;4.064835873904849;4.3950217755136824;4.216253033810343;1.1376998412728099;2.553217608063367;0.8620190193104906;-2.1049780781714875;-2.68280968440895|-3.0740826251720472;4.474289230531621;0.5956808589022837;-1.4429288986645579;-0.8451363285775308;3.55075495629215;2.0547794061802054;-2.0555738728365953;-0.8130408578483151;0.045002852396539464|-0.738912584633312;2.3910203739461102;-4.862729426408758;3.2199676683735;2.1906432446126334;-2.3983916944712873;1.4435178701525966;0.8283405208952537;-0.659417825437773;-0.7081224964776129|-3.375110261780245;-0.7751767428866291;4.319863920501666;4.790727862648067;-4.870283383534046;-4.4526129177409315;-4.427669276298494;-4.147869046921352;-4.246492411023032;4.39827954128262|-3.2094619683084593;1.7541453986705198;-2.8873497918993642;2.082296008760801;-0.7508582040690924;-2.022043090077479;3.510454822835904;2.5136182913520653;-0.19860743257099242;-0.3269161491811761|3.389350485869312;4.554179235050446;0.47394419830667356;3.2936156572279693;-3.050748611763377;-4.840009854240364;-0.11869869405930762;-1.15974854216033;1.7161136796713028;1.008792776919599|-3.717304670481724;-2.7652792882695882;-3.3168921463942835;3.97639360089447;-1.8563225430430081;1.0300599132450707;-3.3646460999917553;-2.4315817850882504;3.919353767395501;-2.5964490302517476|-1.0981616363306232;0.5524980977997641;-3.649183121257311;3.0119321203453917;-2.000105572064423;-0.6343852669787426;-3.984579256969153;2.1692760687025654;-0.2628992341093663;3.1970914762517553|4.285624323206533;2.5952129615620487;-1.1421690001237716;-2.5580338748852594;1.437907217227805;-1.943726954745976;-2.681189972574481;-4.646623977724281;-4.4000336669343705;-4.0969726576490855|-4.467974859711936;-1.0650894479243953;-3.9621775595843642;-1.858746024888862;-0.9728282563825795;-2.0514262426043475;3.0345490340827994;3.638076661958139;-1.5494049215884107;-0.4940300998089735|-0.06129333104232012;1.5841912577058743;-4.035900864022842;2.304977745223833;-4.684701613610942;2.0551873893344896;4.453996235307887;3.5650693447482817;1.5766966906903468;-2.972782577303099|-4.182551305837429;3.4440603032770696;-1.679599546000892;-0.9524239985250553;-3.3501932650242345;-3.8197942938692644;0.0011676379841406286;-4.547175841041706;-4.699269109389119;-0.02573404651524414|-1.0227803040433403;0.24602804550083213;1.8962159055050047;1.075135905414531;2.7574498928769198;3.9405765143950333;2.537318618208152;3.1032701474569895;3.3346666026712244;1.564776862313363|-0.8671223921422183;4.821098591383672;-0.026379599837807112;0.49647181182147737;2.0117062102466385;3.3553341564166783;3.1478354468771035;0.9968269935408395;2.149882740212362;-4.311184787500547|1.76262975943239;1.3632726951527872;-2.1405058829919215;-1.6879464047065276;0.613427322551823;-4.437759562161965;-0.13590816488174462;1.5565658103286413;4.7453312488195225;-1.647220692608011|4.9947783592806125;2.0135832934030655;-4.249528038629304;-0.9287792830753437;4.2672651968094915;-4.283631763454031;-0.17105297672377134;4.764741388616479;2.2857095113332515;0.7821143188527514|-0.4300018390957734;1.4797239490693443;-0.7411059316937489;-3.9488072634824194;4.186495712569286;-3.555734998758632;0.4551050951529496;4.354230927952644;-2.6100553923200507;-1.3307658119856374|-0.9548967495448957;-4.485468326793621;-0.9789852186836693;4.85022089498793;4.529366968755229;4.136615515208672;-1.7390773281391552;-0.39357204515969074;-2.8085794637914843;-2.1416425777087658|-4.772981781645811;-4.124661622003375;-2.576493572331523;2.767204182877014;4.551317190107647;3.915407857137097;4.236783137085518;2.2601896951040628;3.7250890806194255;1.0605769805591152|-2.5236317860093953;0.5423515615305367;-2.3085551905668296;-0.9514977712713033;-0.2651109957785234;-3.3289558226764706;-4.9079756773776095;-2.086462177875067;-2.2091430630934976;-2.159635766586166|-0.5860888339502311;-4.320625336075523;0.5265340931436824;3.376761458441616;2.7821653938735342;3.487603584026966;-4.387062801918093;-3.1312909453604196;1.33508689994598;1.4489424550925998|1.0622574051239755;3.998696704585846;4.755221660871022;0.0968266769996041;1.8187712545437895;2.801376690741801;0.26813100465035555;-2.40819814125609;-0.6691665666650276;-4.4765220913621935|-2.8951838171467235;-2.952552442078988;-4.15251531347666;-4.513706927890035;3.5042121816939336;-4.8622945453949065;3.8638920442680686;4.370793470091217;-0.8205070278294252;-2.2335954285666433
15,28,3,0.487738,-3731168554861224356;5483574543816083437;7713707720554279940;-3305727981472770194;9154755001367564103;-2378224679695574568;4549855492526636262;7051479199640849583;678861776145260257;7273366046442628944;9211822510283839548;643277093538575961;353433212557046021;3512180752761850184;7305725961303504532;-2814345130802112927;7089066257306491924;7400299365218810069;5234751221667061570;4620584175285021984;3486194219287377268;2201350401155936178;1768515085620200669;1870674617533030865;2018654845877448207;-676267618359387971;1891184391231384000;-4448954965683963116;-8496571459259384112;21776648645808248,26;26;28;26;25;27;27;27;28;27;26;27;26;27;27;26;27;26;26;25;28;27;27;26;27;27;28;26;27;26,9.734393869242528;9.712133274073448;9.102566391671903;9.680070448760034;9.655669240731315;9.183058421381174;8.865994458631999;9.33658214328056;9.768720874777376;9.704125556714642;9.75290196440553;9.719758054234564;9.742679666668202;9.70827363918751;9.709494273502324;9.649988006598488;8.859580218679806;8.96671288464301;9.655595493731031;9.7064913682605;9.74905544570445;9.779986594970927;9.683621087890458;9.675703792456742;9.74259108214573;9.065976079669944;9.747883763727836;9.744460391826792;9.688162383288784;9.770202469560955,-2.884600909094368;-4.852725366526927;0.9374045890785356;-3.9390675820837315;4.755204952104388;1.9393031244952357;-4.7453114124167275;-1.473968069900517;1.8252106848675889;-4.088511234238228|-4.279744430533761;-0.5252739693602532;1.0109031927490018;0.5436974794034439;-0.5029978761130041;-2.201823981953707;-0.5979109607615244;-1.7544679946327177;-0.7803516890718681;3.9921996374784747|2.8952021648424577;-1.6626346917503878;2.7069924904480174;-2.2608707577110745;3.2158530621847996;-2.424175433298029;3.3096503573060634;-0.6239406363370198;-4.787333292009625;-3.0335125614113556|0.9530426778597991;-0.2972242685855321;2.650425167892735;4.720842176926138;-2.8909776255418254;-0.30050879981961726;2.49756118234248;4.575557409765968;0.6762357094549816;-2.1633765421314055|3.5588081515991052;-3.41663416792869;2.8570444400701485;1.476777127938094;0.3763251169553861;2.4953826361019056;4.1951205822653375;3.8983029042676396;1.125862681154696;3.7939214067451714|0.529891147564335;4.763255248823781;-3.6483089261540464;3.1399700795891166;1.2958440256261832;-4.746087729495379;-1.0584442301760368;1.7009938564141618;-0.5126285877645931;-2.4322068880118377|-0.15116742197683597;4.9996420943437805;-4.27954194288188;-2.5714748577100703;4.447444010225577;1.9647275294889917;-2.8463481339695225;4.4749823105713284;1.1205980969261862;0.6247297022064537|1.1851315062651375;3.547926604318897;0.4220624893413476;3.7560278268774514;-0.6991194527109258;3.4575677051654496;-3.1049943634124824;-3.1321155885909424;-2.1746117992305707;-0.1495668644472669|1.4030909203978443;4.02595850719978;3.3767596542012392;-2.400398482669996;-2.414816871076055;2.1470444121684387;-1.8901283316247817;1.1222484740650536;0.5154728029716303;1.6297503612599598|-2.483476306663978;4.805623084410066;2.1029152719250117;-0.9284525727681442;-0.14844791671319735;-4.598252988439797;-0.03498943945391252;-0.07628172499045056;3.8129310990101444;-4.209815768587401|4.478901201134076;-1.4406151551950244;3.0808473809794594;-0.6227749686781208;1.2974778299264471;-3.7638046039107347;-1.3982962808809385;3.962063509137644;4.323172394302686;3.6117377243792075|3.6841601604083247;-4.355285953515532;2.8289177159425343;1.454978310221964;-4.298069804084534;0.7504604892444853;-3.574282170686733;4.943787173774128;0.8657635030748007;2.2370427150627323|-2.9753387240338056;-3.2095664158051216;-2.935502675262466;-0.0705079065085654;-1.3110650702513562;1.9361301234993475;1.1003803609768665;1.8329718512187445;1.7499368356486542;1.0515286444942726|3.2923544195623085;1.1490616750040938;-0.7795185523828033;-4.682030578571574;-4.41734027989306;-1.7579452034725447;2.998985895392276;-3.0220765037934574;3.935034848991597;3.730382330799643|-4.074991570705301;-3.370923845627594;-0.846885189470146;1.18083300632728;2.3838797410869765;3.8038746722891927;-0.32636858750877507;3.858487773756355;-0.38843100044844997;0.9695889056703113|-0.5102454957110732;4.054428046558343;4.017885466887136;0.276610153091054;-1.5938860800734482;3.478695702278503;-1.7540323133449596;-3.8520806027635954;0.17815852754459732;-3.4383697812642295|4.450326821439393;-1.494885069894061;2.243363711312378;-3.2243007184139785;4.2779627499198;-2.6794796525995404;1.1752017382544273;-0.08686990396886103;4.080369980390858;-0.24455266216680827|-1.533488451487465;-1.276293708448299;2.951594232868987;-4.665304561037341;-3.876242748161369;-0.9229016864676187;-3.47635268126021;-2.152428038613591;0.103343569596164;-4.065917438180788|-0.6195193790390562;2.64933304656915;0.864993106542356;0.03288167302832552;-2.041693314688877;1.472730394243944;4.202787389152974;1.3804134441242315;0.2810612647481569;3.100806267030828|4.522375238395094;4.895787015417255;-4.5147132930956495;-3.1726899548009406;2.1307723711115587;4.436409208867444;3.742534755003069;-0.09886143187191875;3.8969335508792073;-0.018550347385664967|3.1527795869029163;0.8312797484255781;0.7411300368732338;-2.153962557370497;-4.656472873897049;-4.550281740625979;-3.154413342843919;4.678137396389213;-2.5968352741408474;-4.4624651257571974|4.392084000534381;-1.8493479561753678;2.005538698921335;-0.19126471698087874;-0.16279661063480647;-1.0941422997898405;-2.5870824534307313;-2.082159803348923;1.5367265060002;1.5047940146489052|4.620866290424722;-2.218964769651801;-3.186966306589941;0.23008036938280574;-2.6264371064261036;-1.9459728878110665;0.3479168012228901;-2.707853923428093;-2.1659454864061343;1.6018240949023324|0.5620568371002377;2.3641639165341752;3.1693235486838454;-1.3367239198927432;0.2678687721212246;-3.5649735158442213;3.3232455210066107;0.4282539369890087;-2.840923730451686;2.4742782693846443|0.11609339704361943;-1.8031274407234092;-2.3992605396606335;-0.6779647519101425;1.0905360828225041;2.9393175066695023;4.681771276020199;2.472440198459527;3.1510882600986294;-2.6923837983600367|-4.208517563739199;-0.9326072247469839;0.156320140579676;-1.5427038901506114;1.3787529862296564;4.066326090642683;-0.22551835142114993;-3.076825216812761;-4.630717890143425;-0.9921097749377639|-3.585116940544164;-1.929224481500265;3.7277059483069532;-1.496837979172;-0.32233591658710403;-1.9961710411943987;3.223702228217564;0.8627148536949671;0.23564009858283314;3.971025357180576|-0.45167260315518354;1.6866415294900798;-4.877536922636611;1.7372089116211793;1.8258280913321117;-0.5235261409005159;3.4539479732151213;2.9744309300406617;0.049038954891805646;1.3322169049986627|3.378097611288398;4.691687213037419;-1.979890824772563;-4.5339925273522175;4.8945474468282475;-0.9533262962697149;-3.542442749551405;-3.0614417368022044;4.321410209366736;-0.4958785236340925|-2.251749234117432;-0.3812664808397574;2.3237926949911074;3.2310428725336156;-0.7555059426391966;1.4859850634718543;1.3882464340414251;-1.3199042681701942;-4.621153134579036;4.029862167016177
14,23,1,0.429670,1126472435884689495;1127649669953823431;-335705234188377225;3543822329027904823;8112962433012484773;4682453537553811909;-8707563630276956995;5987069280511554514;3996191051654055171;635596976378310659;-2975526372493553307;1389907517969333796;3341067357605882114;-7399839549679332023;8195665694083380975;2106282107678172726;8330968781633035575;-1603631013802713088;-802312597422439388;-4238738262867961101;-2542839872072459844;2063242796704959926;2438272640952665486;-2126991749740416851;3553243180097295534;-7961870250981690466;-7278442703645089283;-5836757300417353322;-5481168136947712339;9008791180746116877,36;37;38;38;38;38;36;36;36;37;37;38;39;39;38;37;36;38;39;39;37;36;39;36;40;37;37;38;38;38,9.741811264430089;9.150021541872954;9.813337389300562;9.791699337175423;9.80106060625278;9.744771928183342;9.718045634703486;9.798196828095344;9.746303015855185;9.754033971111088;9.803457048892215;9.736278542178464;9.78205203041101;9.757940981387069;9.72775337648496;9.759185179669913;9.74772389211628;9.773091817619925;9.096348970734478;9.765452539861641;9.757149455128783;9.734312134680007;9.669215101943145;9.778196046746233;8.94109730090616;9.827114763869723;9.737589979283637;9.32020644980209;9.803669288266544;9.754005740125319,-4.514158555951759;4.207164670674682;-0.9470544424749552;-4.415498996951808;0.023023487590725693;4.985721223347371;-2.0216126096188534;-2.5792339490485165;1.845889480608964;2.7312016204200398|3.9568882205232243;1.944686314965453;0.8620677423103825;1.1696179217326175;-4.1889495929964164;-0.23090805383075028;-3.7009426093696662;3.964443224618003;-4.270465056929005;0.4052723314799444|4.843045445556542;3.673914322852006;-1.3572416462776695;2.562570137114319;1.7192656079364732;0.3349589964026745;-4.7553269894167975;-4.524139571785763;1.1392668748714325;4.80374921318159|3.8311095340138683;4.684445281959814;-3.712294607169721;-3.41580106968121;-1.1686094614286504;-1.6148768898950765;-2.863712256426785;1.5307282529845745;1.242497185723826;0.3610981017716979|0.9477611435446194;1.1778614246038415;1.8598378447110215;0.14185870858235838;-4.560003260033346;3.7138473469860647;3.339950534478051;-1.9924078465057276;-0.15560995406592149;2.72946037266319|3.9252430321939307;-1.5016298623493067;-3.021754631607648;-4.2745862654276126;3.6952562152273547;2.8580434115281728;-0.9624109026399769;-4.984364239129378;0.3805998559692349;-1.5837579021527255|-2.715450270397207;-3.8775073234141586;0.583342150402877;4.0013776840195066;-3.852694271921572;2.450998918932074;0.10093359761539723;-4.957330228931738;-3.5072702886972547;-1.9405252042853651|1.0879406070337614;-1.4276374224488086;3.4333200602391236;3.306987322044725;4.685497773920446;-1.6986757243509012;0.8724904400273719;2.3476710405888035;3.4761920275947094;-4.977345370769707|4.241100557552832;-2.183296481689933;-4.828911166689686;-4.371671747784264;0.9841740403610348;0.16612277044839419;1.25745065991361;-3.8290721108733856;1.6811364723278395;-0.9794012345207775|-0.22452238189456003;-2.4636691376146285;-2.2043380062218016;2.409841446935199;0.8293780895396375;-0.8085498419066979;3.623011145126472;4.37323295120554;3.9596976345162576;1.675996435354417|-4.211987721733301;-0.6635939156265537;-1.7621189311989809;-0.1190002387219673;0.18660098354390395;1.3862704532088297;0.06045532590408366;2.4336816239012404;-3.3200289447543527;4.374933925926543|-0.5115704352931473;1.2047990921022642;-0.22018258490801731;-1.2352483439374629;-4.993851332845496;1.8115740816467671;-4.614168109494731;4.605245212964475;-2.244541887552545;3.493726185175449|-2.1377906556065662;1.2646682768789572;-3.6517669653409954;-0.12826011554134267;1.5691311090380233;-0.014400370410502041;-1.7878747456820328;-2.773756383852818;-1.0460947613672675;3.012845398419741|2.835134411580545;3.5213503951744474;-4.091504069140388;-1.7601849829731886;4.008256033182282;-4.562929727871688;2.013608336388587;4.359389182104393;3.230444041282527;-3.59196177499518|1.4349370072366088;1.1474231252520817;-3.733943316767962;1.184277942833383;2.6964436294991696;-1.2594535735684649;3.0104279191422503;1.3116767871945603;-4.4566888372323366;-0.9504206284128471|-0.3975515198938842;-0.30772457284506155;1.200402540672928;2.8729253013522302;-1.3993911622151058;-4.1959043590714336;-1.5572656189556138;-2.3302644691769676;1.913556096039862;4.263800484327192|4.449089103054305;-1.4868364809429602;-2.10796173036924;2.491683993473182;0.2875931160450659;-4.5764228371160485;2.662368199391855;2.837211513048045;1.3618561885394576;-3.1336636265127087|-4.11609391381445;3.078676312519074;0.08295932613670341;-0.1715664376180103;3.8247069068934962;3.3383557788939164;-0.6252074793456459;0.3731235466053882;-3.735791999947023;3.66737894123183|2.061340083255093;-1.0225335334799392;-2.125505966827879;2.7635936710795215;-3.697727253324163;3.050926452365408;-4.944326542776363;-2.645950471220411;3.28553735112346;-4.451730494383181|1.2899169697444088;-3.96314719894988;1.4091181652312592;-1.4080595287139046;-4.767608413641337;4.749417476725734;0.2681964756767151;3.400959279577944;3.095747364883241;-2.5160135016508054|-0.6575929279314188;-3.2932664273353813;-4.886717020210497;4.058638049997126;-3.0289780732333558;-4.498505238226454;-2.0696391869138213;3.6228719330897645;-0.9756976172679245;-3.0033528509669076|4.706612844541245;2.4342902356973815;4.985168131960573;-0.6771407736290135;4.817548408957853;1.9585144211425354;0.7176455974966204;0.08992572183025166;-1.445143678508357;-2.592672772519816|4.365983573214764;2.069733720646177;3.108654830401429;-2.605644794341997;4.7405374266838765;-3.563837991755603;1.8155228527678553;-1.7689326537289838;-0.24451777713950515;-3.4468419191597652|-2.510294005654314;-1.0214716179451326;4.126842736812179;-1.5964064782252358;0.3241473891945269;-4.623613332774877;2.4192393753994303;1.8893796929538138;-0.5342725043304452;1.6100512723128186|3.9165583836081614;2.9150872948639357;-4.194374452620496;-0.46474641815943646;0.037504200514289786;-1.5946533997773142;4.2429474291032685;-3.641281041922198;0.6502945580263524;3.2528700848839986|4.714088948326775;-2.983394130194553;1.7445812461364907;-0.46901891297763887;4.079105528329614;3.602025484357187;-1.605508381674688;4.445976396054705;-4.909219027046571;-0.8243218231353565|2.6731369063914467;-1.098085375103646;4.3329127210424945;3.2292872136088837;3.886611575594151;-3.0763814122902158;1.5341305420001408;-3.6286971577944125;-3.4101094468256887;-4.447893353885317|0.03950673134197172;4.163612896789942;-0.4132089679660722;-1.84655691537712;0.31307130653940074;0.18520764413062854;-4.0348499883203;-2.8481744497879076;-0.9172874510905413;-4.643759764284205|0.9976748768035324;-3.253112645703293;-4.342753124565777;4.06508956295252;3.3442783837032257;-2.866169898974385;2.99530662020973;4.054704949022548;-3.0285623301558777;-3.9619199280163837|4.804384109992531;0.8785931058444991;-2.5092119399646307;-2.969604638403718;-3.1781815838264658;1.6915712462666084;4.417659244502718;-2.4670572907358634;0.7609402543724224;2.0814661818332776
34,39,2,0.494980,-6493014919301730947;670887353513299893;-7760668831377697448;7300126034227246366;981074286721252343;5122308014238793906;-797454943009460320;6812318542611037096;-7016897988751748690;7317824026619243581;-2483722870290978616;7384167908559639822;318021902751900246;-4022591116540291671;4878716480517470001;2792519724626133088;1315184799542896537;8519444987058141537;3988544861721231979;-3885799746192116989;-6181651479135851629;3406676558980897634;-1837388567290161729;-4524044081620512979;-1465908424667077804;-2746123603652172355;-4826716086820363611;7978060043928873578;-8643210580664870558;3601646979597555482,5;5;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4,9.083555928989961;8.926894158415609;8.621519930128411;9.170841040821001;9.244599265492933;9.149873385249998;9.121120731122259;9.259706854009979;9.216243648867492;8.806643729848389;9.11371761442929;9.471017609598816;9.197762183037527;9.060564219060785;9.345169150328505;9.172081764462996;8.91661663286965;9.139856506681006;9.103417478965968;9.273995117607756;9.359867920863703;8.751660385493254;9.09852135853855;9.184742702620674;8.9302359059987;9.346410675623002;9.496892040702422;9.188238967528292;9.01315311268025;9.12423075442346,2.7794014250775314;-4.709914024500544;-3.247017756472133;-0.17738902520425426;0.047509461256358895;1.4518988693808572;-0.24880743105342998;1.643238998647415;3.405988264789015;0.6326048294444389|-2.652327063035289;3.491991368761848;2.6791758390950147;-0.7877744445123434;-3.647560881016036;-0.459757046723817;4.06593797047505;2.6758555090236014;3.819806970402804;-4.5521109021218855|-1.388645407418804;4.952968686328237;-3.1108770499788894;-2.1062045422712266;1.779475445662529;-1.6811804691384493;3.4905314472086193;-3.8597380256988796;1.4657375242020374;-4.8142239533940545|-2.414216597119975;-3.4999801639601413;-0.25267735076105086;-4.375155567251404;-0.8111301456488995;-3.140615924196512;-4.574321732003737;-1.156249203086367;4.707219261911813;-2.015081233117948|-1.7693168304240585;0.8380033355408144;3.9578910239453333;-3.780430343152902;-0.2950303430979768;0.1570975460577666;3.095118785977799;-1.0560282193714414;3.9741903275232158;0.7195768450313189|-0.6944606118366257;-0.6636447337277803;1.1687064550666095;-2.3233078531247804;4.28614793695215;3.6085276048735646;1.690385031995397;2.081089446633996;2.2809740280467983;-2.143149798772616|1.867243385701286;0.957098059375312;1.2948623283316054;2.180497618489593;-1.2958658546660644;1.5253492761491292;2.314987429206101;-0.5312940634617129;2.619670661902968;-2.091847473903623|2.8534858140484753;2.911917363781226;0.8147266090584923;0.03104651558886857;4.948234428971082;-4.47464932443348;2.4604614118819765;-4.560073803211929;4.7111381344872605;0.030507380742674985|-0.47952121496048794;-1.7731439684361463;-3.2846535874512273;0.8656651770157565;4.327835338002652;-1.7640752700962834;-1.7383573483944033;4.997393143205795;-4.026329345413361;-2.737785796590433|-0.6814316299935181;-1.8823220208074767;0.024348526964979748;4.693578065382514;-0.7570286049990055;1.9181043591883793;3.5834643388233123;-2.425543291215456;-1.1707011504050187;3.9834089798418844|-3.9918460643019595;1.3329758755422558;-3.832787860330669;-4.403568733525204;2.0867085580402605;-0.4987767619833389;-4.937612659071168;-4.911877828047892;4.8057571377189285;0.11350497247873664|2.312149772780352;-3.839709134247121;1.367810062629567;3.6049686791581146;-0.9868010986646343;3.1557413203901477;-0.7860494296757148;3.5792179244392566;-2.2875287612618824;3.452141812584037|3.8114290987250925;-3.008597579854685;-2.5521176823125677;-2.1857896545054087;-0.5777465761109609;1.6246449486836794;3.7865421445281595;2.9722498227743115;0.3829950129393691;4.358028018016554|-0.3269650156064765;-2.8264114117129586;-4.099652254099247;1.3927061124014342;1.908558149948555;-2.460498000961915;-3.163795739215178;-4.3269678056119245;1.709152187364438;-0.9588239575239336|-3.9538227401797346;2.986718746301038;-4.689529767606229;3.541726453280756;1.7416128918992149;3.219489089407245;-0.6347444544826273;2.524985017717253;-3.9460056037424116;4.055326363514341|4.783620369623536;1.552441664460748;2.316116546498467;-1.5948172282394562;-4.654305889408438;3.755096203587426;-0.0517393866093373;4.468750160045078;2.0895731343794575;-0.07001913424205589|-2.031897846510579;4.9493386909639545;-3.4462375734660524;-3.546008251289157;4.519130138159056;2.196834868709683;-2.0967342682923262;-2.460812294152478;2.1788433203018287;0.23869634253683986|-4.105707314341191;-1.3690502630146564;0.07531399820418261;-1.8555359385148373;-3.5856718429795613;2.725703187216363;-4.223579561777616;2.397357053961028;3.5156411617569474;1.5216710497272046|-0.2445517066812507;-1.7595337909732414;2.306631088230884;-4.453300694656469;4.992334822232019;4.327633501078797;2.005894359310068;-3.230266712531997;-3.668111845385283;-0.7305963968401653|-3.7110374216130535;4.571256454543157;4.527153733847414;0.9081787604271688;0.5428116045947347;-4.493412750243917;1.4937037259222499;2.4883765269354394;2.1921422915820243;3.5731511648852523|2.922151953671748;1.6308104203444964;1.79096029705429;0.26956269057475135;3.8205039016773843;2.95924007722006;4.107349988716257;-0.33072677055852867;4.808912043628247;3.3434613862476343|3.2832136265913285;4.887224284776972;-4.69340218788877;3.1416449096814776;3.2994250509428817;-1.461521524190252;-4.309526648434264;2.3196532254715487;-2.4733597201316257;0.6274460019972831|3.012648106001158;2.9874167133526335;3.307916858332612;-1.7535175827607123;0.5990879266828864;-4.5967066299103125;3.2668849480228386;3.443496249268619;1.1315132727842578;-3.300845984938686|0.6975670475269128;-4.023774433737044;4.080290476228639;1.8466399757356124;-1.6020823586284392;2.9092365471199053;-4.696203630045944;-1.3382538943285256;-3.9487235691232625;0.6558097956572627|4.859670620503114;5.0;-3.136204465291592;-0.8321981858803901;2.7288557230740254;1.82160913745976;4.624394234000591;-0.5104743326487289;2.4538440083554764;-3.3779728756514964|-0.6876843182240766;3.668313967275937;0.5801346481565707;1.451011562477728;2.5335576277861653;2.667358420919523;2.412439817639008;-1.2680652212372359;1.468946777728895;-3.471707899983432|-1.0427204792086409;-0.48689828157219933;0.42706669926293916;4.6987166923233605;-3.9022242565802427;4.123339617699324;1.4792352915894915;1.5374721819873645;2.836151376743542;-2.2210213025436083|-4.870980276915888;-4.969066429604741;3.2756437622472028;4.178377756892764;-0.4271966888575187;-0.7453915044662983;-4.39189075029904;0.8701730528463132;-3.1694142372098004;-0.7767049124745078|2.3807257714888044;-1.5175009894390947;-4.576745437509573;0.025051302082655647;-2.189445186194832;-1.0648966671580808;1.2913579844496577;3.8411158349918004;-1.5603101782359445;0.7965515517915136|4.341783906405443;-4.5406682970927115;1.05007613532753;2.1709618419784475;4.725422879022809;-3.8455886028112776;-3.356776668761774;-1.2019549867247044;1.4250302049271573;-4.5228461097488895
