islandAmount,islandSize,migrationSize,crossoverRate,seed,epochAmount,fitnessMax,genotypeBest
2,43,6,0.053002,3860614867254944588;5625089398595422486;1393620061138907866;-6236079532847853130;5286162718084314134;-6092363225229548358;8803099493233362413;-7278976782687718525;3724090727449664154;5693090840474096693;8466750642970376229;4117489502791983070;3584102609906810155;-4077273622501912867;3599788800982756837;-933795854082017407;-1754400948658926238;6252909306065523440;-6845782948421073129;529905655042452553;-301205702799479655;-6724285001292194291;8354927483550682024;5952496363302420922;-7801626960913948561;9004019861012018616;-5216466168058189815;7475422426452581753;-1389191233897687225;-8857568193491812389,164;175;170;172;171;172;165;172;175;175;173;173;174;174;169;173;170;170;170;166;165;169;171;174;165;164;170;163;165;169,9.71381950098357;4.445671818097629;7.23916653103922;9.29949704416633;9.199581489874028;9.110533531291553;5.664977453310669;7.377763492165022;9.082104449838637;8.901071418819196;6.238895340263162;6.416886929290109;5.763443216723298;9.917705224431208;9.93057820022395;9.215982887304344;9.081031181405542;9.134336948587462;9.390698192820189;9.054410175975518;9.926952940632756;8.37247660465369;7.117244933325746;9.923021127453632;8.967789049233955;8.906882125829565;9.931688456559911;7.440295741542711;9.922376726968448;6.751052139856361,-3.5138029062142544;0.10241756433518176;-0.5167549944593525;-3.955002001674943;1.6442969298219345;0.9849718387907491;1.5891519924943383;3.327177351549407;3.9384272274118852;-2.3541912311885063|-0.7762468089571838;-2.8135486064257775;0.42215935125344267;-2.60961022728174;2.8104541350889054;-4.71027117698971;-4.565595060028162;1.9739326023806836;3.594296806296641;-2.1120832356479604|1.1450650747843223;2.788862051564341;1.676404911672113;4.444982552165476;-2.758315916410797;-2.14175985046783;-3.147826454257567;-1.1230178545620073;3.152692071923881;1.7021523520881463|-1.6153780052970579;0.4161508380456965;2.3300235374366536;-0.8813318218078302;3.553441366127439;4.07184041364987;2.2620925610675195;1.2371879259808676;0.5755027666196597;-1.5172478396741085|3.9826048240150187;1.0007931720688525;-4.732663313708884;-1.2773213059792055;3.921998085349183;-4.808243990938443;4.465355287049933;3.168641966208135;-3.815843841576358;1.7273611583056878|-3.762508505948924;-2.2536243800909475;-0.8529313341608111;-2.565826355094934;0.9266549402142021;2.662388757546936;2.5876901426937464;0.016670215379781746;3.2024301231170873;1.8451185411466955|-4.480033207409644;-4.098475368142322;0.9049972252756804;4.547167512662347;3.300520941247964;3.6715744846749043;-3.1850635367597673;4.834153221983775;4.58055308625071;2.0784570428128366|0.628151910330934;-3.6213818754738942;2.055125720171768;-4.179792776858372;0.48884350257355796;-3.2015681826593503;3.569788868830889;3.834497019372438;2.997196434935183;-2.2073382753253092|0.7313745704360565;1.2077843134424613;3.75976376365395;0.798435786277998;0.09834172078980034;-4.456308725363109;-1.8835695558216192;-2.773731706663161;-3.496751560042897;-0.4347048970094958|4.792181651455279;1.530417247563754;4.120065637695474;-2.118340053837347;-1.0845249152351861;3.4278506794611743;-3.844111173494926;0.646678942674784;-3.5587443327911683;1.5342041556400978|-3.6007558713882912;4.546674131081432;4.431946490384302;-0.5286804700659359;1.9357620007347764;1.6236381791687218;-2.082362368589366;-3.6352633582599836;-1.4802773077774898;-3.7984327802496547|-0.6168153927351906;1.4060631333937363;2.926573780287656;2.2022983314768636;2.5008601793539724;-4.102848123079411;3.1520691796129574;3.229331006579369;-2.5273795967153316;-4.517355738729536|-1.9744199359525363;-4.612066324093903;3.4100220798972294;-1.0145826343922673;-2.000268038086786;4.332882421385551;-2.5078915659957604;3.877999200029581;4.358261219833413;0.24150707608456431|-0.6659858829085427;-4.969044533543878;2.009625195461618;-0.2097639257624334;1.6345934341728392;-0.1865699584113679;2.2230775580512545;3.0598751783516773;-0.026287398774188557;-3.632944463207078|-1.8452014989134693;-3.7949250243681845;1.4131787539963012;-0.738952542828936;1.2180482842667444;-4.635818667668784;3.306499353398784;-3.3296103258166188;0.849995201116433;4.284693053213132|1.434400340992457;-4.91833231688106;-3.0133478108625904;4.675532589626067;3.789202224152793;-1.285991185267939;-2.306185284221798;2.832469366514107;0.13511554817686366;3.440315472734691|2.7730608695663053;-4.888436330903862;-1.2076262782325908;-4.99954010593932;-3.344244729420299;4.030208213301075;-0.07372299240385403;3.4941446142292;-4.4589352697746625;1.4226503077505295|-3.628346235442994;-1.7459089571472406;4.902134245891426;0.0289790909890623;0.08989003683583204;-4.414021909585204;2.4012096599025434;0.5107745267440188;4.697149342332801;-1.7594551303765862|4.260454901477476;-2.805284121266022;-4.6797497033645765;-3.414480442368005;-2.2148341882674307;3.08926050491948;-0.5823342176805903;-2.7095337613477795;1.109446685805012;-2.9245467274825647|1.4617525514407663;-1.0451084742110515;-0.6300591424878205;-1.3099766584010897;1.5809282464819512;3.5853313781183744;0.0632505174460504;-2.076473200845406;-3.8486322396685813;0.3463238194472726|3.6278743705609444;4.588797893614941;-1.037311402296115;-4.531823146639173;2.1215021632560007;1.1423093569266551;1.1262329200042023;1.807467112470482;-3.849054780855364;2.1563570145948723|-4.192241960613551;2.273361377262728;-3.381639984810604;-4.986454073063631;-1.238520144854645;0.48736849475413974;-4.105711295418505;1.104433680745589;-0.29548970239888633;-1.6609445571717731|2.9049047634993235;4.0751982382947345;-2.193064190974443;1.860252384066809;3.2617945956440484;1.7979777283414322;0.258484640324409;-3.8641239115251493;-4.110198913497008;1.9628851539933039|2.9792056848149153;1.4845188376901282;1.8567678887658534;3.3114868212572204;-0.7360830222578805;0.41145593377771644;-0.2570996894577842;2.829742397294556;-3.51263648748378;-1.7524627939808268|2.6998905240170994;-2.19069608638281;4.729773084931689;-0.32231014059485785;0.41499099848766713;-4.326998358654192;-4.589815750698777;4.310861301243066;3.5963256864488025;1.3718075472430724|4.3299863582266935;4.906465038709067;-4.4091942485363775;3.044586977772629;1.8683389760574995;-2.5106271159297022;-2.71941035629397;1.5658322337024784;4.976937341466023;1.7089909489111612|3.7531709329059955;2.003833467056297;-0.9738039182563791;1.902961584727055;-3.163432986603214;1.2893664183031341;-0.792588611750161;-0.5185662846680856;3.193282787439775;4.416671302230548|1.456798387704899;1.7236636610423441;-2.4708755301536507;0.5505160312119329;-3.836393000087072;3.304758750236385;-2.571418790458623;-0.9077613178182014;1.4302711453080703;-1.486594092926827|0.5897875526165728;-0.7477657314783461;0.46630088088975324;-3.6899067801722807;-4.005746606736299;-2.0584795501735873;4.198119279478602;4.765970413239536;3.3216116998438228;1.1370065690016833|1.0828318734505802;2.587091495477764;3.558256759416902;-3.254218415775514;-3.183241143923021;3.390347319256677;-2.412730795230297;1.5465116853149479;-1.009182929871701;-3.6132713596855246
51,123,3,0.477447,7808296400004791372;-7386869740591651803;-2406562982443600937;9167941900577234359;-5742841610096995692;-9210034000719637025;4143740049333397553;1709987144298627067;1780490291854213467;7280739494835167598;3788480928373223063;8769256937652315795;1639974009952052306;-7537777997139684626;3324105063438551094;4448489191503921316;4315972234618044350;555746858732036909;6982188197687055372;-142256227493019321;-7700840524740165895;-2246580604088968659;-7686793659048462994;8382823076550339080;-5784599178978835727;-8576305233489821275;2595756321743915650;343229427681846633;-5095642168884313944;-2186331354324539519,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7.77548907547337;6.639770481565996;6.901703645251605;7.10826809304295;7.295755981869846;6.235773309485463;6.915000014740612;7.227407877461434;6.7183808847759385;6.416423636845153;6.235749082914732;6.560151086209608;6.698242589940827;6.041902500076699;6.8844892410922895;6.47288195531053;6.589125669926787;6.9006536706502875;6.683485442269159;7.744478593949564;6.796718215047644;6.654440449309728;6.459054758076254;6.780917678056413;7.3028055127864375;6.912551693068872;6.1498461006417635;6.638536196883967;6.289444662080873;6.251808165573448,-0.8113568316766485;-4.05471769131396;-1.9666766049835542;-3.083679255911567;3.8100091862655203;-4.736183964519332;-1.6759745197792526;-0.2431969065734974;1.2745233953818635;2.247372258776505|-4.660094790239423;3.1974188369771697;-3.083445814560002;0.24862213053788418;1.6183128390740527;-3.5879641532247204;-3.1484410383076544;2.0677000784454718;-0.9595867108045529;4.666925619455533|3.9202485774519205;-4.033739969208965;-3.672020739398225;-3.8028792004071748;-3.2154286660830778;3.673071599623722;-1.0634268226001884;3.8964952929568186;0.991389505440107;1.6660533428895021|-4.732649278777129;3.9696691989029795;-0.3259421349405346;0.145315388447127;-0.7716194583179077;-3.4864478967381403;-1.7122069593183664;3.2556036047993118;1.4829708277290208;3.236113113694641|-0.026212588368613263;-2.198230045361423;2.8981142360441616;-3.258188059907073;0.4813348890140615;-0.5271003887158147;0.6277041089582225;2.2188239484035472;-4.627721568323748;3.718185956342681|-0.2545232595640556;-1.3138562646084622;-0.07540472409432684;-4.890293414792327;-3.1183682793286134;-0.03285803978603772;1.692343352292453;1.442923364815884;-0.622459924001169;-1.8686440479125703|-3.111282082731361;-4.997674323619146;1.38718875794937;-4.196668612059582;4.132691511931932;3.879393327364262;0.2426833680827447;4.025489448906561;4.550420158216888;-0.49368779989648354|-3.328699838342959;4.404542036311449;-3.080644593342011;0.48646803186311266;-0.8062370580435628;3.5455228158809415;-4.9361730108792985;-2.049668655363064;2.138400421354018;0.5684012618429547|-2.6261639114316857;3.9194949150066263;-2.1929775012217076;4.769238019321914;-0.9843150532404878;0.9164286664571316;4.023510956836464;-4.156644463992222;0.040801531358225965;-2.3154331896104434|4.207431957654798;2.564151058848271;2.3543480471459834;1.1898925658198007;2.5467072399671897;-1.6176411849651577;0.9714913485069964;0.42642749374390354;-0.04363645325898449;-3.4218172253120294|0.35460420784622826;-2.7169934785133125;0.3641462647229892;-5.0;1.3489609695592935;0.12476402200945039;0.22122605971969447;3.0469339016767343;-2.777443869663097;-3.9709471410384554|-4.591949361769496;-2.653284177265554;2.308692162084107;4.02092715791166;4.946737226004076;1.4433362534618397;-2.8389660831232644;2.003750600529002;1.6115996624065307;4.016370354866706|-4.194192782101677;3.603501665520485;2.1823103016155336;-3.7356744832573003;-1.731758731553051;-4.223611984616531;2.329641510292317;2.220092920320439;0.9603637870189561;4.3684686292106525|-0.19107635895259673;-0.04313862269556267;3.381181439548747;4.5946729138243425;-0.7602170437747432;3.014363382422797;2.8007251193488605;-4.624736122390376;4.739855985289155;-3.22007492823275|-2.1201571204085377;1.6412504508798471;-1.6003358872134792;-0.7922655137062312;0.5816280789529911;1.2405595974331258;-2.992233007356166;0.9975012994108201;0.16007150093652056;-3.5427000810984626|-3.0841857684201432;-2.9080628637653616;1.7945927930800558;2.0820363218105067;2.69934477949879;-0.9421334820887122;-1.2738684534234075;3.822725776246627;2.827988188216102;2.8233568620361895|-0.42232622169533957;-2.1160817228200033;-0.04876258946729713;-3.8009745264139485;-3.627916611064769;-4.334672657073126;-3.309290951124899;4.113886117897368;-4.652637881083455;-1.4445516309505122|-1.2901634728494003;-0.803663932983924;-3.2910982500211525;-3.438755901128242;-3.663046336335198;3.0135172394784693;-3.1649132100864126;-2.4109112128332524;-0.24515022261114094;0.2963182576455795|-1.34123413452134;-3.197274574533844;-4.086012024855458;-1.7945090798245142;-4.716171004730144;0.8218667074495006;-1.944391811865802;2.3017393696108184;-2.3911751703837916;1.4680203616767928|4.597641379031638;-0.8369392606398849;-0.8179162421635988;1.7776098920290293;1.1514736714998979;0.20601548643054746;4.659500575028231;2.350190510027492;-1.5054581517266001;-4.105010316614109|2.410194377957785;-1.233264540425807;-4.819709635411357;-1.0298975118740763;4.276038467700393;0.3484202257081373;2.8964166970442813;-3.8611304544591123;-1.1720598838081335;1.491583376892078|3.0383796349151035;-4.953481157743758;-4.877959527348893;3.5573521862032065;3.483285711937492;4.203511925293772;3.553657057893124;-1.8814838579393067;2.6797190799708632;3.6145789645957556|1.4577484677812294;2.9290477716858057;-3.560565000787931;-0.643140257762585;-3.6732897788139316;4.1169346501353665;-1.7276206241482892;4.220888214345915;3.8389860114971497;2.4342580630013524|-0.7040868584447254;2.0163668675543276;4.895230747925326;-3.332076367699367;-2.932804922173966;-3.2738854976518965;-1.6866355639406274;-2.8794691729571706;1.228297709132729;-3.5956028855236593|-4.924462468366619;-3.4008439824661796;-0.6011261549997542;0.01584044507866424;-3.315620291500128;1.971539141935478;-4.091722426339633;-1.5819122150544713;0.5446946466912368;3.7854069986297842|1.1848933695315984;1.1838609631509203;0.03967972956676706;0.24203116396696955;4.138391769096321;3.1928980796760404;-2.2568910280593357;4.283486244146677;4.842125628772362;1.9247510695005516|3.5143515795208655;1.2230636770479026;2.175083267568059;0.29409206558015055;1.9608005015230887;-2.4377955990770017;2.8046676130875627;1.0610818654534155;0.45735990074278743;1.0078995898106118|-1.3717098956533735;-0.7422902027862046;-2.809200093142671;3.585752916788383;-2.0617458121815098;3.7520816241969785;0.13983789847894443;-1.3233230980749144;-2.2540840630863292;-0.4300430823162136|-2.609417923462721;-2.6162030557852867;4.239033665580828;2.5655033655323525;0.04137295305358171;3.4514350861924274;-4.243279847742471;2.86443573143766;1.7933884527613548;-4.873396700713311|2.2477938389231404;-4.862294600463073;4.694063877674394;2.212231481945656;1.1076603728846044;0.8887195826391552;-0.5123590289860255;-1.8426336179460054;-2.6193074012192623;-2.5956719455166177
4,38,1,0.125586,3960739834728680137;4101103879337425958;-440000132533152864;-9142461352453350890;1859233139641321641;6323837753085698065;-932736945562061502;-5879357209028694805;6341966428302541141;-5774818722403829076;-1130330263189846087;-2908381889310018157;5119045532726210264;-6340879783185891490;-5497384809870891119;3188428898869240520;-7059539716679862690;-5209497411091104941;7843067000162609849;2875358241361401159;-8017964384062723909;9180686810134137338;5900122772985145606;3441334875576769616;5923706624507499237;7597693397897910661;9169060254241264817;7612108207597830697;-6987897811619864970;-836525246809440404,91;89;89;91;90;88;84;91;94;92;91;83;92;89;90;88;94;91;88;91;86;86;92;91;89;91;89;88;94;90,6.885750476402318;8.786176281593788;9.853333471004524;9.186043226433432;9.888719789678442;7.541978081073397;9.787453356692104;6.646516833806394;6.092255672657499;8.917597897233598;9.460407733139423;9.313551332138248;9.434088161979341;9.904404349788345;9.864780332233314;8.9863351739069;8.986437522459667;9.22698158181071;6.233316979473427;8.793126192488472;6.240447132486309;7.401378801001128;9.898566122918758;9.861169148517169;9.239936317472473;9.263283443262164;9.878183694064225;8.839437825388831;9.027542976794274;9.1946305078994,-3.9109240894773767;-0.30453906811988596;0.27054985659698494;-1.0107170299039983;4.161560546325091;2.5529444768867857;2.562200096447391;-2.8209346784694143;-3.23704235597254;0.9518171644278492|0.2964005614007693;4.019752133554727;0.6826605683422196;3.604227795793722;1.6457709358900978;-1.3733856606111146;-2.7272320988168297;0.3646426691928529;-3.2445035775450517;2.7379287657657216|-0.08409152119515532;-3.855608646947166;1.0231120940596612;-2.055641388947567;-4.691026743137859;0.19368756556194144;4.928018996662678;-2.9930071126114552;-0.12819304229374615;-1.7561109234474728|-4.217206732458171;-0.6144322360227404;0.47417286284313653;0.03837282728589864;-3.938735631670437;-3.208824401670144;1.7018736471256668;-1.6222693649921096;-1.1624051366436925;1.7916569217043448|1.8702553458977922;-1.7894008307495828;1.2236463516916618;-2.007323626665631;3.788189881135372;-4.254320377567568;4.111158013957565;0.598583322694541;2.4163170741609155;-1.0247080542192777|-3.90671293315793;4.498664058253103;-3.9661096724175584;-2.1133719806621323;3.9440432993168204;-2.2982427082128076;-2.5647990021584364;-3.5609670858066975;4.6515506019176;2.1804351198228797|4.208932416639246;1.2438407918450722;4.50245392765434;0.8402802635674598;-0.7944318465002393;1.24725659256917;3.7232567347600143;0.4708750105284773;-4.437545732163737;-1.5722213070334838|-3.658998358301417;2.2793493457062883;-1.7308866423480205;-1.6667665512216145;-1.7705634689941059;1.339449528569474;-0.6716749325302809;0.937894325453247;-4.327895378531171;-0.05108019459086435|-0.014684160698913488;4.994821289423573;3.5264149459818444;4.798205997997528;2.193327684657054;-1.158630925635273;-3.526941157769444;-0.5279476781756819;2.4012084473425683;-2.113598293733765|-2.9993412042183447;-4.2005936401399975;-3.433690549833951;-0.9538511774121077;3.055300752787667;-1.3145725377480493;0.9422145586244871;0.10831782011429021;-2.278611896557673;1.4249534053448918|-0.8184202522146677;-3.9708111146482046;3.1332897997902696;2.204725259361356;-2.2368912890750585;4.3856062422717015;4.718773265033981;-3.4352041082540348;-4.948955666693101;-0.45486048756174413|-0.23975846818836422;-3.0932352864854846;4.007995123190735;0.4826868724575734;-1.8304701125990301;-4.269571384919812;-2.868899366366061;-1.9778144711660697;4.485846497490175;4.504631458387059|-0.0015651104186139794;1.4924121372965917;1.895126328049088;-4.071599495704745;-4.695358057488691;2.6910271143673734;1.7900107973609936;1.383877266166876;0.8535370654686973;-3.27800303950435|-4.599997256848899;0.14312462979651225;-1.75562290397132;1.272015682231878;1.0130861252985321;2.8640007020640845;-3.207522396177786;-3.7487232691253056;-0.5546202226472187;-0.7604667928286073|2.3247376503787933;-2.931340953889283;3.525135279477026;2.803550493880604;0.42506222604582916;-1.621815828696582;3.517346390070012;2.5728416638180587;-0.5275920939097574;-1.063831465732496|1.3810828533234154;-0.42103561064953604;-3.2563271685101447;2.949494828854451;4.4153572459183295;2.207781553562899;0.7515165841228606;0.2344473696592409;-2.7895555800970024;4.974029830736083|-3.8396417980017477;2.23307061279161;-2.337167984686329;1.4602029089883775;-4.605893620850664;-3.3578352222891965;4.013763804227658;-2.3984777153334185;-2.7977905242652152;-1.9134966079421558|2.2481849238082776;-0.017828959249331474;1.938617011509302;1.4364749234875536;-3.3199363889333395;2.662994929924305;-4.089320161391503;-0.8088458277585314;2.1539903021002784;2.866190460696512|-0.3316840468131844;3.6358303491816155;0.28811614050078854;-1.8012452738169515;4.831027645309728;0.7589394814680915;0.6745156323278685;4.088778201911004;0.042047436192136245;-4.934770609922724|1.4421486079165446;-0.00392899421225673;-0.9396824304170863;3.19811935341755;-2.299242353943844;0.23394967935643718;-1.783565021192442;-4.928470531190166;-1.3964456309401687;0.31609019610735123|3.090791556373568;-3.2258047761817656;-0.10889188075148165;2.287678718981204;2.592484487794306;0.8395534856651888;4.133214397736503;3.454092593682611;-3.1702265943313246;-4.741956885431087|0.08650402646872811;2.0566136507426367;-0.04112067624127299;-0.30459684218015354;-3.7090514469718814;-2.4431538777541704;-3.272944964703895;-3.42797050565838;2.7367396498679906;-2.7408661422067997|-1.144222699123276;0.9727989550561683;-2.3021025340652965;3.8479561894874315;3.4198712558498174;-4.76098118684833;-3.7649088914727638;-1.7831935552231126;1.421217460543976;-3.280180968237052|3.6129496201744353;1.7752472257838172;-2.753613726850445;0.40309021550112994;0.5809047186828502;2.7050320998537285;-4.758092589574976;-0.4809059522370195;-1.2444036620820558;1.0787615634059873|-4.274900498962131;1.7573294267393564;3.2702475873902093;-4.601515147289145;-3.51747147462187;-1.2147177049814535;-3.7880052891681726;2.8071049754420105;4.152017742886834;-4.517186057788914|-2.1954872340356495;0.5839259248411771;-0.47463796616434406;-1.5487610669939214;-4.554543022678809;1.9660952704180288;4.00828609807225;-0.679215056270378;3.393758731320007;-3.3794292456605355|4.449461003363367;-0.7185339791477642;1.3388648630568618;-2.7875570100400022;-0.8990176761165042;-0.6771950260626707;3.694623526409581;-3.4399951080261197;1.2839062057852446;-1.838490173529496|3.0726114513318588;1.827171080946046;1.3351882322694673;3.614031184788326;-0.9899058297017551;4.198608542236287;1.752517791847312;4.961791116712685;-2.4908175727577437;4.727588062609311|2.1296779791031346;0.4242663366211078;0.7951832064874348;-2.5089592972342034;4.325905532672623;3.6807256426289534;3.8610105795352903;-0.4731123296607504;3.543096915857562;2.9521048260752947|2.5199827252087945;3.813852882253067;-2.425427814888516;-1.3754011607863676;-0.27705307174896693;-3.0794048650545967;-0.522578734662429;-0.6516054150194727;-1.896658431373228;1.6280419622452595
1,1795,325,0.635753,724516019254036172;-2504069735023100086;-5107279620242233672;-531666375719441586;4830449336913871856;3901153128074173880;6985473187853758567;363973466208848905;-8718590075127664807;814531708784334250;-5820497924458021797;8781354201235239712;5490715034081521581;-1117365747134978946;1913902076752286674;-3102818748903648486;-3830608025511378846;-7780731104702358909;-4149688392947397090;2875032076551662770;-7262025905577707451;-7303259405327055490;4711849589957066533;3953580591292768597;8498792709620342772;2171893271870778153;-5422368380428798496;-102866669411691097;-289797872945260444;5905546484575261614,1;3;4;1;2;1;0;5;4;0;4;3;0;3;1;5;3;2;2;3;2;1;0;2;0;3;3;2;3;3,3.6162910062704445;8.377306655670484;6.978561386745923;9.026545887507208;8.180714453844445;5.060592210369919;9.026544032636707;5.537543289241235;8.568998180674438;8.014580994957557;6.911316674339635;8.397449665157337;8.464514212335967;8.670864041294909;8.846830731042365;8.642292997294895;9.382520017144673;6.381073183853668;4.8643388975601685;3.4241930416080715;6.4428682036664835;9.003757285258562;8.342161112430688;8.168845906288027;8.137377043502736;7.036036482913143;9.006200866088642;8.48738309198406;8.102240171822597;8.089763369537271,-0.6956620999954338;2.3855673237428707;-4.441378748895717;-3.893109209816791;-0.6228890670272472;4.193172240876181;4.769701490186964;3.4807259518103204;-4.097205365135529;2.022727940083104|4.334947184346434;1.4262017156524627;-2.451376927087956;-3.9778307375099606;-2.979769547954236;-0.6140168227717716;1.2946301350506166;-2.7976936951915707;-2.6638894522338914;2.2494649112107843|0.2530045646198015;-4.357102209676124;-1.0840516373063727;-2.9481617270228084;1.6745293674970325;-4.635258647818327;-0.3091379419881233;3.9124647107282025;-1.0285660034113633;2.9690016155014356|0.8214610472804956;-2.6577112468955013;1.9066176022002748;0.7456214488829239;-1.8603921709115971;3.799511443670482;-2.638401440969245;0.42255454773202694;3.2122222992514216;-4.354080134815105|3.2423687114363693;-1.0402152785610137;2.612118492722457;-2.237003541513323;-2.1544076172047095;0.6133294320794985;-4.92988613176982;-4.019435572008276;3.0675425389207502;-1.0696901407466795|-0.1073877969640677;-2.74021103942604;3.632123731731841;-0.5536820091845388;-4.436419533223249;-0.6795058897101564;1.7176431937023622;-1.7329943051254977;4.002257288829287;2.8178279903995467|3.1111359149110163;-3.99571976545276;2.133788848196848;-1.4095489484899946;1.414636899607418;4.201384258094947;0.34455637521219196;3.2619362859445236;-0.39563181051873647;1.931794204872884|-2.5977448656697053;-0.9659468911891845;3.4691029703281324;-0.14569335105608897;-3.6651933577618916;-3.0728037563426844;2.5844888745278927;-0.8748983038850416;-2.226095805384868;0.8136850934748053|0.34886550907701;-0.5080659977603474;1.0865702852715173;-1.7978958327659775;0.2722987354933528;2.1340151810358674;2.0861383234341395;4.582691058547295;-0.2420276808053717;-0.7139496478387833|3.2372577320779192;-0.581413557676206;-1.2378946588792599;-1.8447723184604277;0.3584145194640879;-4.532957124372206;-3.4402034525329754;-3.0029311761377824;-1.7244760036664244;0.3755755373189528|2.7944672357999467;1.0861006299973703;4.8471238912132035;-4.507377616320356;0.7093167526982642;1.5717001460163018;-2.1741282273327145;2.7159697376407492;-2.331338666246617;3.5304348519395554|2.5426142030610857;-2.7103184312925928;-1.0500233169493824;-2.966531207454588;-2.125927676522288;-0.20168646799498396;-3.923928167756905;0.5004445511551764;1.5430268609313211;-4.229825361039399|0.3730069334281388;-4.673760233116784;4.361130466648445;-0.2980079004517968;-2.1072431386830788;1.968566863790563;-0.9789655460881242;-4.012441459483359;-2.802515910320967;-3.2746398705765376|-0.45414437629645477;-4.507015943550437;-2.324863662425766;-3.3523837939655654;2.554481424368133;-0.45732691401997927;3.1181292642502125;-0.6535693015939006;-3.412511005249553;2.008053955917984|3.163114990016327;-4.790269159143829;-1.665304065123369;0.5279798052077244;0.6574303061611104;-2.968906856405253;-0.4348034939954045;0.39292939787520914;0.23851369468362257;2.9820759694221137|-2.3888243869556187;3.6801129530326766;3.583456557890725;-3.8953119881249068;2.2200262570571994;-3.9135880612890537;2.7318829606961277;-2.2266418153208316;-0.2269668610522096;-0.6408955743676817|-0.6579991288273631;4.760383359210332;-1.6423238802157705;-4.533101958386463;-4.689058598575353;-0.47517443241774787;2.8054896195182546;-1.1270397500056817;-0.22804975353296264;-2.4294393569466877|-1.516453385506439;2.3489368585190697;1.2010476200674594;-4.604112905805377;-0.4159366322901164;1.7883913297184326;-4.586777554356255;-1.597697314613453;-2.718527292722096;-0.48309577170070084|-0.6331962984471218;-4.704378087643471;4.466332478917991;-4.884306763462762;-1.6702996477414478;-4.784092292297431;-3.6422515143902263;-3.5834538981211956;1.002065910378456;4.177137735838802|-1.2129833037934963;-2.767873453210533;-1.9522002116303478;-0.027714732703322666;1.9917182836047438;-4.2514177056693585;4.071246504081649;1.7644755837209385;3.8092538470542032;2.3955868032195524|3.951822229795794;1.1939987904858864;2.450575584054143;-1.761310600900392;0.4412360543025972;0.1416704719233884;4.1696302204928095;2.309851416047315;0.13110811485085666;-2.860261322306207|2.885509499737796;-1.1527805147143777;-3.064680904363131;1.4784741146542864;-0.34656296389810937;-3.2387878151224205;2.0548308609812533;1.3593013420892741;-0.04942711045809399;3.2235814339407964|-1.2921960255792544;1.5264488908167;2.205751503251197;-1.9503997490475897;-3.025725011805711;-4.602230003757721;0.7315433671579143;2.4746779454572687;-4.060724697011553;-1.8433819695382079|2.68303963359818;2.363657282660916;-0.35571929690666876;-1.923562877728979;0.03979895363231189;-0.751906491838075;2.988005221685252;-2.8888742557574885;-4.8557369212251045;-4.328349224793878|-2.425782166599566;-0.69573311444928;-2.534521259711011;3.3692906673229848;2.7652353018123565;3.7020021500546583;-2.369167648202657;1.785633819588478;-2.0073720712651513;-2.719831190547723|-0.39774889317698403;-1.168819654510946;0.517348336595924;-0.09637966252275539;2.4602351293597264;1.3171306730160721;-2.7852953243231444;-0.06691333211583242;-1.82054924093556;1.5531093728731657|0.24794509285255134;2.3207027739372856;0.017689736359232704;-2.155010958042682;-2.1637041900745815;3.073764757058141;3.4536621436734145;3.431679291962898;-0.49765808059306216;0.19452004674066992|0.9408046596587619;-1.827745554416168;-4.642071718615042;2.7515573634385175;4.9355363779418155;-1.6897546086421222;0.5662597912931712;-1.2917350092826243;-2.4481895283798933;4.832792533101488|3.815736375803914;3.80141588324771;-3.6374383682992693;4.989030131642238;0.0890079118789425;3.5231011903920946;-1.5447390879482643;1.3982557100624105;-1.4581267543113263;4.899368772414971|-2.414220843268426;3.2568972189893057;-0.03199151992083957;-0.14240084503692907;-2.55237727075119;-1.8296041579683875;0.8222129029219426;-1.9640194781939941;-0.6980565675315648;0.6210767491362161
